Tweet_id,Class,Sentence
6313,happiness," #87: @Mahima Jain ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6314,happiness," #88: @Mahima Jain ed ""#SadhguruQuotes #devotion #WednesdayMotivation #WednesdayWisdom https://t.co/pQESc3jdTY"""
6315,happiness," #89: @Poonkothai ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6316,happiness," #90: @Swati Pandit ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6317,happiness," #91: @Jainarain ed ""RT @ShitalKushwaha: #Ramzan2019 The God of Hazrat Muhammad is saying that O prophet! Do not believe in the opinion of the infidels (who ren…"""
6318,happiness," #92: @Rajlaxmi Bhosale ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6319,happiness," #93: @Hamsavalli ed ""RT @SadhguruJV: Devotion is about you. Maybe you use another as inspiration, but you change your quality into a profound sense of sweetness…"""
6320,happiness," #1: @Bhensa ed ""RT @ABHISHEK3809as: .It's a big shame"
6321,happiness,"Terriosts attacked oldest sufi shrine of Pakistan in the pious month of Ramzan,at Data sahib dargah L…"""
6322,happiness," #2: @💕msgian💕(SBSfmly) ed ""RT @insa_durga: Under the pious guidance of @Gurmeetramrahim ji insan volunteers of @derasachasauda donate blood regularly after the 3 mont…"""
6323,happiness," #3: @💕msgian💕(SBSfmly) ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
6324,happiness," #4: @Dorry 💙💋 ed ""@dcpoll @AramRoston The Falwells are pathetic. Yet another report of a “Convenient Christian”. They are most pious & devour when it suits. I really hate this. JESUS IS NOT YOUR WINGMAN!!"""
6325,happiness," #5: @TEJAL SOLANKI ed ""M..A..A.. The most beautiful word The most pious the purest relation  we are blessed with.. How beautiful when she tried to feed you the best what she can . How lovely she smile always even though serie she keeps in... https://t.co/6Q3KDxsUWr"""
6326,happiness," #6: @Krishna Sharma ed ""RT @ABHISHEK3809as: .It's a big shameTerriosts attacked oldest sufi shrine of Pakistan in the pious month of Ramzan,at Data sahib dargah L…"""
6327,happiness," #7: @💟🌹I L U PA MSG🌹💟 ed ""RT @insa_durga: Under the pious guidance of @Gurmeetramrahim ji insan volunteers of @derasachasauda donate blood regularly after the 3 mont…"""
6328,happiness," #8: @Syeda aneeqa ed ""RT @Iabneh: Imagine going to heaven after you’ve lived your life being a pious and decent person and god is like “nah dawg u bent too low w…"""
6329,happiness," #9: @🦁🦁Jaydeep mahala🦁🦁 ed ""RT @madaan10: Blood Donation is the biggest gift which help in saving lives.Following the Pious Guidance of SAINT RAM RAHIM #DSSAidsThalas…"""
6330,happiness," #10: @🦁🦁Jaydeep mahala🦁🦁 ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
6331,happiness," #11: @Naziaqadri ed ""RT @KhushbuZahra72: يَا أَيُّهَا الَّذِينَ آمَنُواْ كُتِبَ عَلَيْكُمُ الصِّيَامُ كَمَا كُتِبَ عَلَى الَّذِينَ مِن قَبْلِكُمْ لَعَلَّكُمْ تَ…"""
6332,happiness," #12: @Fatima Anwar ed ""@fawadchaudhry @afiasalam Punjab Assembly  took the Allah's Decisions/matters in their hand. They are deciding that who will thrown into hell & who is pious. Can they decide that who is more dear in the eyes of God?"""
6333,happiness," #13: @💟🌹I L U PA MSG🌹💟 ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
6334,happiness," #14: @Jane Doe ed ""Tapi semoga penulis jumpa jawapan y dicari. Tapi kalau orang tanya aku. Da aku lahir islam. Bukan aku minta. Aku suka aku selesa. Kalau tanya kenapa kenapa. Da tuhan suruh, ikut sajur. Tapi obviouly i am not that pious la 😌"""
6335,happiness," #15: @shehrbano zaidi ed ""RT @ABHISHEK3809as: .It's a big shameTerriosts attacked oldest sufi shrine of Pakistan in the pious month of Ramzan,at Data sahib dargah L…"""
6336,happiness," #16: @何はともあれ英単語bot ed ""tiresome:adj 飽き飽きする、厄介なverbal:adj 言葉の、口頭のpious:adj 信心深い、見せかけの(パイアs)swift:adj 迅速な、素早いsolemn:adj 厳粛な、真面目な"""
6337,happiness," #17: @Oldhammer Scenarios ed ""The pious arch-duke Kardris Darkpiece Warrior Maiden of Udan dies of old age in a haunted temple."""
6338,happiness," #18: @Balkar Singh ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
6339,happiness," #19: @amit san ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
6340,happiness," #20: @Mandeep Insan 8 ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
6341,happiness," #21: @Mandeep Insan 8 ed ""RT @insa_durga: Under the pious guidance of @Gurmeetramrahim ji insan volunteers of @derasachasauda donate blood regularly after the 3 mont…"""
6342,happiness," #22: @A Aѕα∂ נανє∂🇵🇰 ed ""RT @ABHISHEK3809as: .It's a big shameTerriosts attacked oldest sufi shrine of Pakistan in the pious month of Ramzan,at Data sahib dargah L…"""
6343,happiness," #23: @PãŘ@m ÌñS@ņ ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
6344,happiness," #24: @PãŘ@m ÌñS@ņ ed ""RT @insa_durga: Under the pious guidance of @Gurmeetramrahim ji insan volunteers of @derasachasauda donate blood regularly after the 3 mont…"""
6345,happiness," #25: @veer ed ""RT @SanviMehta2: @SMGHaryana @derasachasauda #DSSAidsThalassemiaPatients all welfare activities are possible with pious inspiration of Sain…"""
6346,happiness," #26: @Atheist Twot ed ""RT @caspmax: Um, nope. The bible is difficult to understand because it’s a collection of half-baked myths cobbled together by a shower of i…"""
6347,happiness," #27: @💘💘💘BHAI MANISH INSAN PARJAPATI G 📚📚📚 ed ""RT @InsanGeet77: Thousands of patients suffering from thalassemia need blood every month for transfusion to live..  to serve such patients…"""
6348,happiness," #28: @Mike Benedict ed ""David “Dave the Pious” French is the Church Lady of Twitter.  It’s almost parody now: https://t.co/eCDtwEvaPQ"""
6349,happiness," #29: @ΦΩΝΗ ΕΦΗΜΕΡΙΔΑ ed ""Εισφορά αλληλεγγύης: Για ποιους καταργείται για ποιους μειώνεται https://t.co/8OSN6Cw9Cy"""
6350,happiness," #30: @Anshu bajaj ed ""Under the pious guidance of @Gurmeetramrahim ji insan volunteers of @derasachasauda donate blood regularly after the 3 months , till now thousands units of blood can be donate by the Dera volunteers #DSSAidsThalassemiaPatients https://t.co/DP0IpkpJzR https://t.co/59KfISqOf2"""
6351,happiness," #31: @Komal Malav ed ""RT @MANISHAINSAN2: Pious Sermons of Sir @Gurmeetramrahim g in Today's @SACHKAHOON #TuesdayThoughts https://t.co/Un959m0zbE"""
6352,happiness," #32: @라틴어 단어장 (OLC Ⅲ) ed ""pius, pia, pium : pious, good"""
6353,happiness," #33: @Komal ed ""RT @PunjabSMG: Believe in the supreme power. There is nothing to stres about the superstition. A person who regularly meditation on the pio…"""
6354,happiness," #34: @Game Changer ed ""RT @ABHISHEK3809as: .It's a big shameTerriosts attacked oldest sufi shrine of Pakistan in the pious month of Ramzan,at Data sahib dargah L…"""
6355,happiness," #35: @PãŘ@m ÌñS@ņ ed ""RT @SanviMehta2: @SMGHaryana @derasachasauda #DSSAidsThalassemiaPatients all welfare activities are possible with pious inspiration of Sain…"""
6356,happiness," #36: @Khora Colony ed ""RT @insanshobha: Naamcharcha glimpses (Barnawa, Bagpat, UP) pious waves of immense bliss engulfed the entire aura, thousands dipped in the…"""
6357,happiness," #37: @Mohit ed ""#LahoreBlastTerriosts attacked the oldest sufi shrine of Pakistan in the pious month of Ramzan, at Data sahib dargah Lahore. 4 killed, 19 injured"""
6358,happiness," #38: @Gaurav Rana ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
6359,happiness," #39: @Ameya Rao ed ""Can #RSS / #BJP please publish a list of animals which are mother/father/sister etc? Animals which are celibate.. animals the milk of which is pious.. It can be a good ready reckoner! 😂😉 @BJP4India When can I get my copy of reckoner?? ☺ #JustSaying#WednesdayWisdom #sarcasm https://t.co/vgyhGSBfPR"""
6360,happiness," #40: @Grinebiter ed ""RT @Iabneh: Imagine going to heaven after you’ve lived your life being a pious and decent person and god is like “nah dawg u bent too low w…"""
6361,happiness," #41: @M@nDý ed ""RT @SanviMehta2: @SMGHaryana @derasachasauda #DSSAidsThalassemiaPatients all welfare activities are possible with pious inspiration of Sain…"""
6362,happiness," #42: @Nishant Insan ed ""RT @insanshobha: Naamcharcha glimpses (Barnawa, Bagpat, UP) pious waves of immense bliss engulfed the entire aura, thousands dipped in the…"""
6363,happiness," #43: @CrusadeCasteism ed ""@CardinalTurkson @NunciatureApos @indianbishops In Tamil Nadu, Dalit Bishops are more Democratic and Pious than the Dominant Caste Bishops.Dimant Caste Bishops are very upright to uplift their community Priests and Laity. All appointments are for Bishop's Community people only."""
6364,happiness," #44: @Santosh ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
6365,happiness," #45: @Jared Wall ed ""@EMehmetKiral @Davutdeler @MiraLincess I think one of us needs to go on Nihat Hatipoğlu’s Ramazan program to ask. “Hocam, if I’m a Saadet voter who loathes the left and the CHP but who also believes in the importance of the nation’s democratic institutions, would it be haram to vote for a pious man like Imamoglu?"""
6366,happiness," #46: @Taman ed ""RT @lochab_rinku: #DSSAidsThalassemiaPatientsUnder the pious guidance of Saint Dr @Gurmeetramrahim Singh ji insan @derasachasauda conducts…"""
6367,happiness," #47: @Abhishek Sharma ed "".It's a big shameTerriosts attacked oldest sufi shrine of Pakistan in the pious month of Ramzan,at Data sahib dargah Lahore4 killed, 19 injured till now#DataDarbar#LahoreBlast @OfficialDGISPR @ImranKhanPTI @TarekFatah @taslimanasreen @pid_gov https://t.co/UpRd2azulY"""
6368,happiness," #48: @Sumit Bharti ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
6369,happiness," #49: @chowkidar shriram 🇮🇳 ed ""RT @masakadzas: On one side Congress through its ecosystem shills for Aurangzeb calling him a pious, moderate who renovated temples and was…"""
6370,happiness," #50: @Lakhvir Insan ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
6371,happiness," #51: @Taman ed ""RT @MANISHAINSAN2: Pious Sermons of Sir @Gurmeetramrahim g inToday's @SACHKAHOON #WednesdayWisdom #WednesdayThoughts https://t.co/a1q1L9…"""
6372,happiness," #52: @Keerthi Narayan ed ""RT @masakadzas: On one side Congress through its ecosystem shills for Aurangzeb calling him a pious, moderate who renovated temples and was…"""
6373,happiness," #53: @Jainarain ed ""RT @BhagvanRajput3: #ramzan2019 Killing is killing ,  slaughtering it in traditional ways of Islams wont  make it pious. Flesh is flesh, e…"""
6374,happiness," #54: @محمد صلاح 🇪🇬 ed ""RT @Iabneh: Imagine going to heaven after you’ve lived your life being a pious and decent person and god is like “nah dawg u bent too low w…"""
6375,happiness," #55: @Sanvi Mehta ed ""@SMGHaryana @derasachasauda #DSSAidsThalassemiaPatients all welfare activities are possible with pious inspiration of Saint MSG"""
6376,happiness," #56: @Jainarain ed ""RT @Realbirth2014: #Ramzan2019Killing is killing ,  slaughtering it in traditional ways of Islams wont  make it pious. Flesh is flesh, eit…"""
6377,happiness," #57: @M@nDý ed ""RT @insa_durga: Under the pious guidance of @Gurmeetramrahim ji insan volunteers of @derasachasauda donate blood regularly after the 3 mont…"""
6378,happiness," #58: @M@nDý ed ""RT @MSGians7: With the pious blessings of Saint Dr @GurmeetRamRahim Singh Ji @DeraSachaSauda is known as ""True Blood Pump"" where millions o…"""
6379,happiness," #59: @Abhishek Sharma ed ""It's a big shameTerriosts attacked oldest sufi shrine of Pakistan, in the pious month of Ramzan atData sahib dargah Lahore4 killed,19 injured till now#Lahore_Blast#Data_Sahib_Darbar"""
6380,happiness," #60: @LibertyDrumbeatz ed ""@missbte @garyzoo4u @neeratanden We’ll vote for him again b/c there’s a reason why sanctimonious, self-described pious a$$holes, propaganda media & globalists like YOU hate him. U hate Patriots too!Voting has nada to do w/ UR fantasies!? We WORK! We don’t have UR free time to think up looney left conspiracies!"""
